customer_id,customer_name,email,signup_date,country,region,industry,acquisition_channel
CUST002314,Patricia Stark,znichols@example.net,2024-04-13,germany,,Healthcare,DISPLAY
CUST003266,Craig King,brent20@example.org,01/18/2023,india,Wyoming,Finance,DISPLAY
CUST004290,BRIAN MORGAN,reyesbobby@example.net,2026-02-13,U.A.E,Michigan,Finance,Social
CUST009795,ISAAC TORRES,rogersluis@example.net,2025-08-26,  canada  ,Missouri,Finance,Referal
CUST006980,Jamie Paul,jkelly@example.com,2023-06-10,SG,Tennessee,Education,AFFILIATE
CUST000783,Shaun Meyer DDS,robert82@example.com,2025-07-27,Singapore,,Healthcare,AFFILIATE
CUST009747,Angela Murray,andradewilliam@example.com,27-04-2025,Australia,Vermont,Education,Referral
CUST000138,  Ronald Spencer  ,lisahall@example.org,2026-04-26,england,Rhode Island,Education,REFERRAL
CUST001561,Grant Medina,hmclean@example.com,03/21/2026,Germany,Florida,Education,Social
CUST000734,  Cathy Rodriguez  ,jonowens@example.org,04/23/2025,CA ,South Dakota,Hospitality,email
CUST002690,Charles Munoz,patriciareynolds@example.net,2024-08-23,U.K.,New Mexico,,Paid-Search
CUST006856,Thomas Wiggins,tjones@example.com,21-03-2024,UAE,,Finance,  social media  
CUST005043,  Cheyenne Jones  ,oburns@example.com,31 Jul 2024,BR,,Media,affiliate
CUST000736,Zachary Scott,gregory17@example.org,15-06-2025,United States,South Carolina,Real Estate,Organic Search
CUST003607,Ryan Jones,,10-08-2025,IN,,Logistics,ORGANIC
CUST009065,Aaron Morgan,bmay@example.org,26-05-2023,Australia,Alaska,Media,AFFILIATE
CUST008518,Tasha Lee,,22 Dec 2024,CA ,Colorado,Media,SOCIAL
CUST006267,  David Stark  ,nhurley@example.org,,United states,,Logistics,Display
CUST009760,Sean Kemp II,helenburns@example.com,2026-01-20,  canada  ,Iowa,Retail,Email Marketing
CUST005119,Tammy Fields,fthompson@example.net,04-07-2023,U.K.,Tennessee,Manufacturing,SOCIAL
CUST001406,Michael Boyd,mckenzieguerrero@example.net,04/28/2023,U.K.,Arizona,Media,SEO
CUST001754,  Diana Hawkins  ,mmoore@example.net,29 Oct 2023,france,Kentucky,Education,Paid-Search
CUST005771,Michelle Bennett,mphillips@example.com,2025-07-28,Brazil,Arkansas,,REFERRAL
CUST008461,Brian White,spencemichael@example.net,2024-05-15,Australia,,Media,Referal
CUST007838,Shawn Adams,harrisoneric@example.org,01/18/2024,canada,Tennessee,,Display
CUST007584,Vanessa Gonzalez,lhogan@example.com,14 Feb 2023,Canada,Illinois,Media,Facebook Ads
CUST002769,Cynthia Deleon,conleyantonio@example.org,2023-03-08,BR,New Mexico,,Organic
CUST009067,  Jessica Graham  ,jeffreylittle@example.org,2025-06-29,  U.A.E  ,Louisiana,Real Estate,display
CUST003331,Linda Thompson,johnreyes@example.com,05/25/2023,United Kingdom,Nevada,Manufacturing,ORGANIC
CUST001899,  Matthew Potts  ,,31-03-2024,Germany,Kentucky,Manufacturing,ORGANIC
CUST001837,Derrick Buck,timothy23@example.net,09 Mar 2023,germany,,Technology,Partner
CUST002955,Angela Cardenas,cameronkaitlyn@example.com,,FR,North Carolina,Hospitality,PPC
CUST003667,Debra Carter,matthew96@example.com,30-05-2026,brazil,Louisiana,Manufacturing,social
CUST004776,Sarah Gray,pattybell@example.org,2023-06-12,Germany,South Dakota,Finance,PAID SEARCH
CUST003514,Kenneth Hickman,piercewilliam@example.com,2026-07-13,Brazil,Louisiana,Finance,Email Marketing
CUST006793,Christopher Maynard,pjohnson@example.com,2024-07-03,  United Arab Emirates  ,Wisconsin,Real Estate,Organic Search
CUST002142,Ryan Bautista,timothy12@example.com,2024-09-09,Brazil,New Jersey,Media,PPC
CUST001947,Brent Scott,rmartinez@example.net,06-02-2024,Singapore,Pennsylvania,Real Estate,Banner
CUST004186,Phillip Gonzalez,davismike@example.org,10/22/2024,Singapore,Idaho,Retail,Email
CUST004017,Connie Robinson,meganperry@example.net,2025-02-16,UAE,Texas,,Partner
CUST008464,Jose Ball,claireraymond@example.org,2023-03-05,Germany,,Finance,affiliate
CUST004196,Emily Fox,torresstephanie@example.com,,Australia,South Carolina,Healthcare,Partner
CUST006314,Adam Thomas,miranda63@example.com,04/03/2025,U.K.,California,Retail,REFERRAL
CUST009217,Eric Flores,crawfordkenneth@example.org,,INDIA,Delaware,Logistics,REFERRAL
CUST005665,Troy Phillips,twalter@example.net,2023-01-30,AUS,Louisiana,Education,Instagram
CUST005830,Patrick Becker,smithadam@example.com,2023-04-15,France,California,Technology,Organic
CUST006139,Peter Rodriguez,joneal@example.net,02/22/2026,AUS,New Hampshire,Real Estate,referral
CUST005762,Pamela Adams,qwarren@example.com,2026-03-03,england,Maryland,Finance,Google Ads
CUST001583,  Mrs. Maria Price DDS  ,jessica50@example.org,19 Sep 2023,France,Kansas,Logistics,Affiliate
CUST002717,Terry Macias,christineramirez@example.net,,UK,Oregon,Hospitality,Social
CUST004344,John Daugherty,gabrielleanderson@example.org,08/25/2023,france,,Logistics,referral
CUST000746,Joseph Flowers,blevy@example.org,03/04/2023,SG,,Healthcare,Display Ads
CUST004524,Mike Nunez,,2023-06-07,canada,Alaska,Real Estate,DISPLAY
CUST001685,Victoria Martinez,jared66@example.com,07 May 2024,brazil,,Manufacturing,Organic
CUST005604,Kevin Reese,chelsea44@example.com,,Australia,New Jersey,Education,email
CUST008346,James Parker,julian49@example.net,10/11/2023,U.A.E,Massachusetts,Media,PPC
CUST006363,Dylan Griffin,jfuller@example.org,15 Sep 2025,United States,South Dakota,Media,Referal
CUST004107,Miss Laura Davis,qwalker@example.org,09/16/2023,Singapore,Missouri,Media,DISPLAY
CUST009018,Elizabeth Wagner,youngbenjamin@example.org,07/23/2026,United Arab Emirates,New Hampshire,Education,E-mail
CUST007121,  Mercedes Andrews  ,kclark@example.org,2023-06-19,brazil,South Dakota,Finance,PAID SEARCH
CUST007981,Steven Goodwin,dylanibarra@example.net,2026-02-25,india,Wyoming,Real Estate,Google Ads
CUST004167,Rebecca Villa,michelle88@example.org,06/08/2025,Germany,Arkansas,Hospitality,Email
CUST000922,Justin Tucker,kristen08@example.com,2025-05-30, India,,Education,DISPLAY
CUST009628,Jeffrey Li,jamessims@example.com,2023-05-02,UAE,West Virginia,Hospitality,Organic Search
CUST007620,Penny Jones,brianlittle@example.net,2024-08-27, India,Nebraska,,email
CUST008088,Stacy Hudson,sarah94@example.com,2023-12-19,england,Florida,Education,Email
CUST001573,Erin Ellis,kaylaandrews@example.com,02/15/2025,US,Virginia,Finance,email
CUST004057,Randall Lopez,robertsonnathan@example.com,07/29/2025, India,Alaska,Manufacturing,DISPLAY
CUST005059,Juan Farmer,danielwilliams@example.org,18-06-2024,india,New Mexico,,Referral
CUST005354,Raymond Garcia,ortizcourtney@example.net,2023-09-05,United Kingdom,,Education,REFERRAL
CUST009036,Jessica Sanchez,troytaylor@example.org,31-01-2023,brazil,Nevada,Finance,social
CUST007474,Janice Patel,irobertson@example.org,2023-11-18,brazil,Illinois,Manufacturing,Affiliate
CUST004517,Margaret Hammond,janicewest@example.com,06-02-2025,singapore,Georgia,Education,Email Marketing
CUST006765,  Mary Wagner  ,tkim@example.com,15-08-2023,australia,Washington,Hospitality,E-mail
CUST003910,Eugene Berg,christinewilson@example.net,, India,Nebraska,Media,SEO
CUST005432,Mrs. Nicole Terry,ubrown@example.net,2023-11-06,United Kingdom,,Healthcare,  display  
CUST000361,Jacob Brady,jessica10@example.com,2025-04-11,US,Nevada,Logistics,Google Ads
CUST005628,Nicholas Campbell,lewisamanda@example.org,23-07-2024,United states,South Dakota,,E-mail
CUST007158,Veronica Braun,ybell@example.net,06-06-2026,Canada,,Manufacturing,Email
CUST005942,Gary Mcclure,wglenn@example.net,11/24/2025,canada,Virginia,Retail,Paid Search
CUST008446,Rachel Davis,brenda46@example.org,2025-07-01,U.K.,,,Banner
CUST001893,Suzanne Lynch,sandradavenport@example.org,,United States,New Hampshire,Manufacturing,EMAIL
CUST004091,Susan Bowen,dawn69@example.org,03-11-2025,US,Texas,Media,PAID SEARCH
CUST004979,Isabella Duffy,sarah98@example.org,20-01-2023,england,Oregon,Logistics,SEO
CUST008661,Tina Gonzalez,terri97@example.org,2024-02-21,brazil,,Real Estate,organic
CUST002068,Amanda Martinez,rachel25@example.com,2026-01-26,INDIA,Louisiana,Real Estate,Email
CUST003494,Bridget Cook,,2025-06-27,Canada,South Dakota,Healthcare,SEO
CUST007610,Jordan Foster,mmonroe@example.org,05 Oct 2024,  SG  ,,Logistics,Banner
CUST006985,Scott Lawson,michaelmckee@example.org,12/29/2023,CA ,,Media,Banner
CUST003576,Stuart Goodwin,jeffrey80@example.org,03-04-2024,Australia,South Carolina,Real Estate,Banner
CUST001117,Rebecca Martinez,baileydelgado@example.org,2025-09-25,CA ,Oklahoma,Real Estate,Partner
CUST004049,Robert Bernard,martinezpeter@example.org,02/27/2023,Australia,Wyoming,Retail,  PPC  
CUST001546,Joy Smith,fguzman@example.net,2025-04-10,france,,Real Estate,ORGANIC
CUST002740,Jeffrey Brown,dana58@example.net,2023-12-02,FR,,Finance,affiliate
CUST009956,CHRISTINE SHIELDS,georgeschroeder@example.net,08/24/2025,United states,,,Email
CUST001845,John Bradford,michelleflowers@example.net,03/02/2024,india,Louisiana,Manufacturing,Facebook Ads
CUST005092,  Kimberly Alvarez  ,leeadrian@example.org,2024-02-13,Canada,Tennessee,Manufacturing,Email
CUST008090,Susan Wu,afigueroa@example.com,31-01-2024,Singapore,,Education,Instagram
CUST001617,Victoria Miller,marqueztodd@example.net,2023-01-02,United States,,Retail,EMAIL
CUST001190,Mary Cantu,mccormickmichelle@example.org,2023-11-13,FR,Wyoming,Healthcare,organic
CUST005985,Ashley Gray,guzmancarl@example.com,2025-06-09,India,,Retail,Referral
CUST000346,Michael Smith,lisa62@example.com,09/23/2023,BR,California,,SEO
CUST005742,John Murphy,deniselopez@example.net,11 Aug 2023,India,Wyoming,Technology,Facebook Ads
CUST007201,Michael Gallagher,candrade@example.org,2023-12-05,germany,,Manufacturing,Email
CUST000938,Debbie Romero,williamsdebra@example.org,2025-09-22,United States,New Hampshire,Education,Facebook Ads
CUST008831,John Anderson,greenrobert@example.com,11-12-2024,brazil,Georgia,Education,Referral
CUST004958,Tanner Hawkins,ftucker@example.com,11/09/2025,CA ,Kentucky,Media,EMAIL
CUST006575,Debbie Hall ,,2023-06-22,U.A.E,Wisconsin,Healthcare,Banner
CUST003224,Melissa Nguyen DVM,romankathryn@example.com,2026-04-19,INDIA,,Logistics,AFFILIATE
CUST001895,Daryl Walker,aallen@example.com,2026-07-08,Germany,Arkansas,Logistics,social
CUST009092,Jennifer Howell,brownamy@example.org,2025-02-08,Brazil,Maine,Manufacturing,Email
CUST001064,John Chavez,ehart@example.org,31-03-2024,DE,Michigan,Hospitality,Referral
CUST002551,Rachel Miller,susanpatel@example.net,2026-07-20,SG,,Hospitality,Banner
CUST003289,Nancy Clark DVM,timothy46@example.com,2025-09-27,DE,Missouri,Retail,referral
CUST003950,Shannon Cannon,johncooke@example.net,2023-04-21,AUS,New Mexico,Healthcare,E-mail
CUST004769,John Golden,phillipmiller@example.org,2024-04-17,Germany,Kansas,Hospitality,Organic Search
CUST005096,Heather Roberson,alexander19@example.org,2026-05-31,Singapore,,Media,  REFERRAL  
CUST002386,  Keith Hull  ,mark40@example.net,2024-05-29,Australia,Texas,Media,Instagram
CUST000096,Samantha Jones,lauralarson@example.net,2023-06-12,INDIA,,Real Estate,social
CUST002183,Amy Evans,yolandarodriguez@example.net,2024-09-20,DE,Kansas,Logistics,SOCIAL
CUST002928,Christian Snow,jordan89@example.net,2024-12-23,canada,New Mexico,Finance,PAID SEARCH
CUST009106,MORGAN SWANSON,ericajones@example.net,2024-11-14,Germany,Utah,Real Estate,Referral
CUST001113,Patrick Bauer,patrickcooke@example.net,25 May 2023,france,Nevada,Finance,EMAIL
CUST002648,Rose Kaiser,christopherochoa@example.com,2024-07-31,U.A.E,Maryland,Technology,SOCIAL
CUST003676,Tina Hill MD,klinetimothy@example.net,2025-08-26,BR,Missouri,,Display Ads
CUST004978,Susan Hampton,mrogers@example.com,,australia,Illinois,Healthcare,Affiliate
CUST005549,Mr. Justin Grant,michael39@example.org,2023-09-18,canada,,Hospitality,Referral
CUST006370,Heather Mitchell,jgreen@example.net,2024-01-04,Singapore,Maine,Real Estate,DISPLAY
CUST007878,Michael Cox,lhartman@example.org,03/05/2024,CA ,Washington,Education,  Organic Search  
CUST007086,John Jacobs,bshannon@example.com,15-12-2025,UK,Alaska,Retail,ORGANIC
CUST001346,Jennifer Brown,aguilarsharon@example.com,2026-02-01,U.K.,Tennessee,Media,Display
CUST004960,  Gary Boyle  ,kevinwallace@example.com,29 Jul 2023,SG,West Virginia,,social media
CUST002197,  Crystal Carlson  ,uclark@example.org,2025-05-04,india,Nebraska,Technology,  Referral  
CUST003689,Dennis Baker,snyderpamela@example.com,08-04-2024,CA ,South Dakota,Manufacturing,Organic Search
CUST009023,Ruben Mccoy,johnwilson@example.net,2023-09-08,AUS,California,Logistics,Referral
CUST004151,Linda Dean,bgonzalez@example.net,2025-10-14,brazil,,Retail,Organic Search
CUST006424,  Tina Ramirez  ,yodermichael@example.org,2024-05-04,france,Wyoming,Logistics,ORGANIC
CUST009372,Jodi Moore,jackpark@example.com,2024-11-03,  AUS  ,,Real Estate,Email
CUST006221,Carla Lowe,lisa82@example.net,2025-12-13,singapore,,Finance,display
CUST009582,Crystal Garcia,daniellucas@example.com,2025-03-22,SG,Utah,Retail,Display
CUST000215,Caroline David,georgeweber@example.net,2024-08-08,france,Michigan,,ORGANIC
CUST001115,Rachel Moreno,stonebrenda@example.net,07-07-2023,USA,Tennessee,Real Estate,REFERRAL
CUST002595,Brenda Oconnor,aguilarkevin@example.com,24-12-2023,australia,New Mexico,Manufacturing,Paid Search
CUST009533,Leonard Thompson,probertson@example.net,2024-06-26,UAE,Delaware,Healthcare,Social
CUST002549,Emily Wagner,webstersteven@example.net,08/19/2025,USA,Alabama,Finance,Instagram
CUST003517,Karen Morgan,nicholas35@example.org,2026-05-07,singapore,Alaska,,DISPLAY
CUST002554,Shawn Evans,eclark@example.com,2023-10-30,U.A.E,Vermont,Real Estate,Facebook Ads
CUST005245,Kathleen Porter,evansangela@example.org,2023-11-01,INDIA,Missouri,Finance,paid search
CUST003024,Sharon Sanchez,gregory73@example.com,20-04-2025,U.S.A,Montana,Retail,EMAIL
CUST008358,Dr. Zachary Gomez II,emily17@example.org,06/12/2024,Singapore,Alaska,Manufacturing,Banner
CUST008394,  Elizabeth Olson  ,campbellemily@example.org,2023-05-10,U.S.A,Vermont,,Organic Search
CUST009367,Alexander Jones,kristopher75@example.org,2026-04-05,United States,,Education,Partner
CUST004335,David Velasquez,kimberly94@example.net,2023-11-24,brazil,Alaska,Technology,Social
CUST006074,Victoria Vazquez,hcontreras@example.com,08/31/2025,FR,Indiana,Media,Organic Search
CUST007195,Jason Davis,romerowilliam@example.com,2026-03-28,AUS,Kentucky,Education,organic
CUST000986,Kelly Young,parsonschristine@example.org,2026-02-05,Canada,,,Organic
CUST004649,  Chelsea Shah  ,harriserika@example.org,2025-10-18,australia,Maryland,Media,Referal
CUST008991,David Hopkins,obarber@example.net,30-09-2024,BR,Virginia,Manufacturing,email
CUST001820,Robert Scott,jgibson@example.net,,United Kingdom,Louisiana,Real Estate,email
CUST007134,JOSHUA GREEN,,2026-06-19,canada,New York,Real Estate,Organic Search
CUST005616,Lisa Fisher,bishoprichard@example.com,04-07-2025,france,Louisiana,Retail,Partner
CUST001645,Christopher Lee,maryjohnson@example.com,07/21/2023,france,Washington,Media,Organic Search
CUST007340,Melissa Klein,sheilahart@example.org,21-12-2024,germany,Nevada,Education,AFFILIATE
CUST006004,  Michelle Jones  ,smithtanya@example.net,2023-10-15,  USA  ,,Manufacturing,PAID SEARCH
CUST001281,Kelly Allen,rstanley@example.com,08-01-2023,FR,Wyoming,Media,ORGANIC
CUST002672,Laura Roberts,wesley30@example.org,2024-05-11,SG,Maryland,Hospitality,organic
CUST008241,  Adam Juarez  ,sarahbarnes@example.org,2024-04-17,SG,,,Referal
CUST001255,Steven Davis,nkirk@example.com,26 Jul 2025,France,Connecticut,Technology,  social media  
CUST008583,James Rogers,montesjoyce@example.com,2025-10-13,england,,,E-mail
CUST000436,Francisco Taylor,rioswhitney@example.com,12/23/2025,singapore,Nebraska,Real Estate,SOCIAL
CUST003264,Joe Strickland,mejiamichael@example.net,09/08/2023,India,North Carolina,Education,PAID SEARCH
CUST000367,Vicki Finley,wileymichelle@example.com,,Australia,Massachusetts,Education,PPC
CUST009350,Victoria Harris,vnguyen@example.com,2024-11-11,IN,,Technology,organic
CUST006935,Daniel Reynolds,hallmary@example.com,30-05-2023, India,Arkansas,Education,EMAIL
CUST002844,Derrick Reyes,benjamin18@example.com,2024-05-28,FR,North Carolina,Finance,Paid Search
CUST002945,Caitlin Lucas,garysnow@example.org,,germany,,Healthcare,affiliate
CUST003145,Paul Henderson,ylowe@example.org,14-02-2025,singapore,North Carolina,Retail,EMAIL
CUST003875,Teresa Norris,jocelynbates@example.com,16-07-2023,CA ,Georgia,Healthcare,Display Ads
CUST003184,Justin Nash,lucasromero@example.net,03/08/2025,US,Indiana,Finance,Display Ads
CUST007338,  Wayne Holden  ,amandagonzalez@example.com,10/24/2025,CA ,Pennsylvania,Education,ORGANIC
CUST007917,  Lisa Jensen  ,fordheather@example.com,21 Jul 2026,germany,,Education,display
CUST002764,Angela Crawford,josephpatterson@example.com,,AUS,,Media,  organic  
CUST001700,Tracy Potts,nicole15@example.org,2024-01-13,AUS,Idaho,Technology,Google Ads
CUST004573,Karen Jones,murrayelizabeth@example.com,25-09-2024,U.S.A,Ohio,,Facebook Ads
CUST005225,  Paul Garcia  ,todd18@example.org,2023-05-16,Canada,Georgia,Manufacturing,Paid Search
CUST006639,David Santana,sandrayoung@example.org,2025-07-05,India,Minnesota,Technology,REFERRAL
CUST007606,Catherine Brooks,starkstephanie@example.net,2023-05-18,brazil,New Mexico,Education,  organic  
CUST003144,Dorothy Hull,paulking@example.net,2024-05-20,United states,Indiana,,EMAIL
CUST003002,Paul Frye,kingmichael@example.com,16-04-2024,germany,Washington,Logistics,Paid Search
CUST008696,Cassandra Rodriguez,stephanie76@example.com,2025-01-11,france,,Hospitality,affiliate
CUST007591,  Katrina Ross  ,christine22@example.org,2025-07-29,U.A.E,West Virginia,Finance,Instagram
CUST001696,Christopher Turner,rachelhernandez@example.com,2025-12-12,BR,,Technology,Referral
CUST009404,Lisa Jackson,hharris@example.net,07/23/2023,UK,,Hospitality,SEO
CUST002237,Thomas Romero,hespinoza@example.org,2024-06-13,BR,Oklahoma,Manufacturing,  Organic Search  
CUST005650,Gina White,cassandrastone@example.org,2025-11-11,FR,Utah,Manufacturing,Affliate
CUST001003,Craig Thompson,renee02@example.com,2023-11-18,DE,Tennessee,Retail,Google Ads
CUST006412,Jorge Sanford,rmarquez@example.com,2023-06-25,Australia,West Virginia,Healthcare,PAID SEARCH
CUST009130,Allen Webster,talexander@example.net,2026-02-27,england,Colorado,Manufacturing,Google Ads
CUST008865,Jose Sharp,dtanner@example.net,05/11/2025,CA ,Illinois,Healthcare,social
CUST001658,Jerome Gonzalez,ypowell@example.org,06-11-2025,brazil,New York,Finance,social
CUST005841,  Bryan Franklin  ,emma68@example.org,18-10-2024,Brazil,,Manufacturing,Referal
CUST009195,Lisa Meyer,davidreeves@example.org,,brazil,,,Google Ads
CUST005339,Nicholas Henry,michelle20@example.net,03-10-2025,United Kingdom,Massachusetts,Hospitality,email
CUST001648,James Perez,morgankaren@example.net,20 May 2026,singapore,Kentucky,Education,Email
CUST000979,Monica Hill,braunheather@example.net,2023-06-26,USA,,Real Estate,SOCIAL
CUST002726,Benjamin Stevens,joshua10@example.com,2024-05-19,Germany,Idaho,Retail,SEO
CUST007235,Kathleen Peterson,morrisondwayne@example.com,25-03-2023, India,Florida,Real Estate,Social
CUST002674,Jacob Jones,wcortez@example.net,12-11-2025,DE,Oklahoma,Media,organic
CUST004204,David Hebert DDS,breanna57@example.net,2023-09-02,FR,Montana,Technology,organic
CUST007303,  Pamela Parks  ,cooperjennifer@example.net,12/20/2025,brazil,Utah,Hospitality,AFFILIATE
CUST006849,Jason Wilcox,matthewcooper@example.org,2025-01-26,Canada,Arkansas,Finance,Facebook Ads
CUST006034,Michael Mann,jeffjenkins@example.org,2023-01-19,brazil,Arizona,,PAID SEARCH
CUST000352,Chelsea Myers,bowerslaura@example.org,2025-10-21,UK,New York,Healthcare,  E-mail  
CUST003824,Donald Giles,richbill@example.org,2025-05-13,CA ,Georgia,Hospitality,Email
CUST002212,  Jennifer Baker MD  ,ujones@example.org,2025-07-29,FR,Hawaii,Hospitality,SEO
CUST004554,Shannon Gardner,justinreeves@example.net,2025-02-22,SG,,Retail,paid search
CUST003324,Anna Stephens,kelly24@example.net,2025-08-25,Singapore,Louisiana,Finance,ORGANIC
CUST006903,Jose Avila,quinnann@example.net,2023-01-17,Singapore,Hawaii,Logistics,REFERRAL
CUST002755,Michael Reeves,alex95@example.org,07/14/2023,singapore,New Jersey,Logistics,Email
CUST008769,Scott Haynes,reneegonzalez@example.net,2024-03-31,BR,Nevada,Technology,social
CUST007798,Michelle Stone,larsontrevor@example.net,2026-02-03,Germany,Oklahoma,Media,organic
CUST003343,  Andrew Vargas  ,joshua88@example.com,2026-03-06,UAE,Indiana,Healthcare,Referral
CUST009009,  Susan Patterson  ,kaylathomas@example.org,31-05-2023,AUS,West Virginia,Logistics,display
CUST004952,Kimberly Gonzales,ugarcia@example.org,2023-11-09,United Kingdom,Minnesota,,display
CUST002918,Vincent Harris,qbrown@example.net,02-04-2026,IN,Maine,,Instagram
CUST000143,Mason Johnson,bboone@example.net,2024-11-06,germany,Connecticut,Hospitality,referral
CUST005570,Manuel Mayo,campbelljoseph@example.com,29-05-2025,SG,Alabama,Hospitality,Facebook Ads
CUST002211,Justin Gonzalez Jr.,scott04@example.com,2024-04-24,BR,Florida,Finance,email
CUST000334,Laura Patel,mariopadilla@example.com,2025-09-03,england,Oregon,Education,DISPLAY
CUST009054,Karen Fischer,tina57@example.net,2023-02-25,  United states  ,Kansas,Real Estate,referral
CUST006788,Amanda Arroyo,ptorres@example.net,31-05-2024,FR,Oregon,Finance,SOCIAL
CUST005498,Dawn Booker,bmiller@example.org,2023-05-04,england,Missouri,Education,Organic
CUST007572,Sarah Barker,contrerasnicole@example.com,2026-06-26,india,Connecticut,Real Estate,Referral
CUST007595,Jonathan Ramirez,ebutler@example.net,2026-03-06,Canada,Alaska,Technology,  AFFILIATE  
CUST005515,  Brittney Mcdonald  ,gilmorebeth@example.org,11/14/2023,singapore,,Education,SOCIAL
CUST003355,Kimberly Savage,lpatterson@example.com,,France,Maryland,Finance,SOCIAL
CUST008763,Angela Williams,james40@example.com,2024-10-20,United Arab Emirates,Iowa,Retail,organic
CUST006855,William Hayes,wilsonjeremy@example.org,2025-12-07,USA,Idaho,Media,Referral
CUST007933,Ricky Meyers,hannah37@example.net,2024-04-17,AUS,Massachusetts,,E-mail
CUST007133,Tamara Rivera,wmitchell@example.org,2025-01-09,Singapore,South Carolina,Manufacturing,DISPLAY
CUST001815,Diana Harper,kaylazamora@example.org,2024-02-25,BR,Wyoming,,Affliate
CUST001181,  Pamela Newman  ,andersonkayla@example.com,2025-07-27,UAE,Georgia,Healthcare,EMAIL
CUST001402,Tom Duncan,dmeyer@example.com,2025-12-27,canada,Delaware,Manufacturing,affiliate
CUST009565,Jennifer Medina,williamcooke@example.org,13-01-2025,singapore,Alaska,Technology,referral
CUST001579,  Katie Lane  ,martinjason@example.com,25-07-2023,Singapore,West Virginia,Healthcare,referral
CUST002906,Jesse Taylor,wilkinsonrussell@example.org,28-09-2025,Brazil,Alabama,Media,Affiliate
CUST003582,Meghan Hernandez,danielpage@example.com,2023-04-07,Germany,Idaho,Technology,Social
CUST009118,Andrew Lam,,2025-09-02,US,Delaware,Technology,EMAIL
CUST007146,Nathan Gates,rhondastephens@example.net,06-02-2025,U.A.E,Wyoming,Finance,Display
CUST000952,Mario Hanson,zhall@example.com,06/09/2023,brazil,Ohio,Media,Email Marketing
CUST002036,Chad Smith,reesetravis@example.net,02-04-2026,Germany,New Mexico,Logistics,paid search
CUST007879,Adrienne Hickman,wyatt39@example.net,2024-06-08,France,Texas,Technology,Referral
CUST006466,  Nancy Torres  ,scottmooney@example.com,2024-10-31,FR,Illinois,Logistics,DISPLAY
CUST000788,Catherine Thompson,evanwilson@example.com,03/09/2023,United Arab Emirates,Oregon,Hospitality,PAID SEARCH
CUST004951,Brittany Hernandez,charlenewalker@example.org,2023-05-09,U.S.A,Minnesota,Manufacturing,Email Marketing
CUST009375,Marc Todd,ballchristian@example.net,2023-03-05,Australia,,Manufacturing,paid search
CUST004650,Kelly Rogers,marshalldouglas@example.com,2024-02-18,Singapore,Alaska,Media,Referal
CUST003500,Debbie Boyd,johnadams@example.org,2024-09-02,US,Connecticut,Hospitality,email
CUST004819,Micheal Martin,hurstwesley@example.net,05-07-2026,australia,New Jersey,Education,Display Ads
CUST009935,Grace Herrera,richardrodriguez@example.net,17-08-2025,United Arab Emirates,Maryland,Healthcare,Affliate
CUST005929,Zachary Duran,guerrajessica@example.org,2026-01-22,BR,South Carolina,Retail,Affliate
CUST008473,Shawn Richards,whitakercraig@example.net,2025-08-15,singapore,New York,Real Estate,REFERRAL
CUST007026,Tony Estes,,07-11-2023,Australia,South Carolina,,EMAIL
CUST005127,Stephanie Green,debra71@example.net,2023-05-21,UK,Virginia,Manufacturing,Paid Search
CUST001319,Marie Cook,shortariana@example.net,07/23/2024,BR,Michigan,Hospitality,ORGANIC
CUST003155,Andrew Fowler,weekszachary@example.com,18-04-2026,  U.K.  ,,Hospitality,Google Ads
CUST008249,Samantha Walters,brettgonzales@example.net,01-07-2023,U.K.,Minnesota,Hospitality,REFERRAL
CUST009037,Tiffany Smith,cbates@example.org,05/01/2024,United States,California,Media,affiliate
CUST000190,Brian Stein,chenbailey@example.net,2025-12-21,germany,Georgia,Manufacturing,Organic
CUST002284,Emily Gillespie,holly12@example.org,14 Jan 2023,CA ,Colorado,Education,Email Marketing
CUST004141,Jonathan Smith,burnscarl@example.org,2023-10-14, India,,Hospitality,EMAIL
CUST003613,Janice Sanchez,russellwilliam@example.net,2023-01-10,SG,Ohio,Logistics,referral
CUST001287,Eric Kane,thomasnancy@example.net,,U.A.E,Delaware,Hospitality,PPC
CUST000339,Sheila Boone,simonstephen@example.net,2023-12-02,United States,Vermont,Real Estate,  Google Ads  
CUST007135,Michael Sherman,nkramer@example.org,11/05/2023,U.A.E,Oregon,Real Estate,Referal
CUST001429,Dana Smith,xluna@example.net,28-07-2026,CA ,Virginia,Media,social
CUST001526,Sandra Hardy,coxjennifer@example.net,2023-11-09,DE,South Dakota,Media,AFFILIATE
CUST006205,James Bishop,brandon80@example.com,07/09/2024,england,Vermont,,affiliate
CUST000316,Jeffrey Horton,carlos01@example.org,2025-01-03,SG,Michigan,Hospitality,Display Ads
CUST002943,Terry Mills ,,2023-02-16,australia,Florida,Manufacturing,Affiliate
CUST007470,Jennifer Evans,williamvalentine@example.net,2026-03-26,Germany,Oregon,Logistics,affiliate
CUST001443,Andrea Fields,michaelsmith@example.org,04/09/2025,india,Louisiana,,REFERRAL
CUST007211,  Adam Ayala  ,kdiaz@example.net,06/26/2025,Canada,New York,Logistics,paid search
CUST002705,Angela Bradshaw,ceaton@example.com,2023-08-31,  BR  ,Utah,Retail,E-mail
CUST009227,Andrew Tyler,alexandrashepherd@example.com,2024-01-16,UAE,,Logistics,Organic Search
